HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,36NEMU28XFDNWZKBIKWSOGZTBTOMWT,A8H704SBGR2EM,Submitted,Sat Nov 11 03:37:32 PST 2017,Sat Nov 11 03:44:07 PST 2017,Tue Nov 14 03:44:07 PST 2017,,,,395,0% (0/0),0% (0/0),0% (0/0),966244837,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,36W0OB37HWE5YGO52A0MVFLFB92HZE,A3I2YX844MIRHH,Submitted,Sat Nov 11 09:01:48 PST 2017,Sat Nov 11 09:06:20 PST 2017,Tue Nov 14 09:06:20 PST 2017,,,,272,0% (0/0),0% (0/0),0% (0/0),390318612,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,36WLNQG78ZAXW8UN6VCDOUHZSQEBEC,A3H4BXI9FLYL7T,Submitted,Sat Nov 11 02:56:05 PST 2017,Sat Nov 11 02:59:35 PST 2017,Tue Nov 14 02:59:35 PST 2017,,,,210,0% (0/0),0% (0/0),0% (0/0),532526021,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,37C0GNLMHF3MYQZSE9KL7WDMEDAD68,A3B2O3SOMXJ2OF,Submitted,Sat Nov 11 06:57:58 PST 2017,Sat Nov 11 06:59:24 PST 2017,Tue Nov 14 06:59:24 PST 2017,,,,86,0% (0/0),0% (0/0),0% (0/0),637109791,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,37Q970SNZE8XTTHD5T3T7Z857541SS,A4KSSWL5Z1V2L,Submitted,Sat Nov 11 06:45:14 PST 2017,Sat Nov 11 06:55:24 PST 2017,Tue Nov 14 06:55:24 PST 2017,,,,610,0% (0/0),0% (0/0),0% (0/0),618276144,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,38F71OA9GTWLLDYGSVMSKSDTGQ3FMT,AUBC0HIVKBOTF,Submitted,Sat Nov 11 06:08:19 PST 2017,Sat Nov 11 06:13:35 PST 2017,Tue Nov 14 06:13:35 PST 2017,,,,316,0% (0/0),0% (0/0),0% (0/0),669673110,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,38F71OA9GTWLLDYGSVMSKSDTGQAFM0,A3SG675I9KG2Q0,Submitted,Sat Nov 11 11:05:30 PST 2017,Sat Nov 11 11:13:23 PST 2017,Tue Nov 14 11:13:23 PST 2017,,,,473,0% (0/0),0% (0/0),0% (0/0),800975384,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,38YMOXR4MUZL7WZJV4PBZK27LT96W3,A3FOSM7GD8KNE7,Submitted,Sat Nov 11 03:24:45 PST 2017,Sat Nov 11 03:29:07 PST 2017,Tue Nov 14 03:29:07 PST 2017,,,,262,0% (0/0),0% (0/0),0% (0/0),565222886,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,392CY0QWG1RPREB0NZSH1V9LARJI41,A2Z3UJQPANB6NF,Submitted,Sat Nov 11 12:31:00 PST 2017,Sat Nov 11 12:37:07 PST 2017,Tue Nov 14 12:37:07 PST 2017,,,,367,0% (0/0),0% (0/0),0% (0/0),549323896,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,39GAF6DQWR0DLLYHZO8YIMSC69T1VS,A20SMUCY0FQA7Z,Submitted,Sat Nov 11 04:52:55 PST 2017,Sat Nov 11 04:57:30 PST 2017,Tue Nov 14 04:57:30 PST 2017,,,,275,0% (0/0),0% (0/0),0% (0/0),808572768,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,39GHHAVOMFRLMPV65HDHDWOLN6W4JN,A6NN7XDLH3RON,Submitted,Sat Nov 11 04:53:35 PST 2017,Sat Nov 11 04:57:55 PST 2017,Tue Nov 14 04:57:55 PST 2017,,,,260,0% (0/0),0% (0/0),0% (0/0),692518751,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,39N5ACM9HENI564GHPESR0LDIXF9PN,A21LQSF1TA83QU,Submitted,Sat Nov 11 04:09:34 PST 2017,Sat Nov 11 04:17:28 PST 2017,Tue Nov 14 04:17:28 PST 2017,,,,474,0% (0/0),0% (0/0),0% (0/0),221885944,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,39N5ACM9HENI564GHPESR0LDIXQ9PY,A1PTC5FHUYMWYL,Submitted,Sat Nov 11 10:59:19 PST 2017,Sat Nov 11 11:01:09 PST 2017,Tue Nov 14 11:01:09 PST 2017,,,,110,0% (0/0),0% (0/0),0% (0/0),557393678,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3B837J3LDOWLMYGU3NI8DQQIB37SRO,A12DOOZ9TBSEZX,Submitted,Sat Nov 11 13:18:23 PST 2017,Sat Nov 11 13:32:40 PST 2017,Tue Nov 14 13:32:40 PST 2017,,,,857,0% (0/0),0% (0/0),0% (0/0),1756318,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3BGYGHDBBXKBDFIBUIO1L0561HL229,A34IWSTZZZ4O1F,Submitted,Sat Nov 11 08:20:13 PST 2017,Sat Nov 11 08:26:54 PST 2017,Tue Nov 14 08:26:54 PST 2017,,,,401,0% (0/0),0% (0/0),0% (0/0),852804398,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3C2NJ6JBKAH72174G1MLDO84CC52NT,A2M5YIOR0MJUSA,Submitted,Sat Nov 11 04:57:18 PST 2017,Sat Nov 11 05:03:20 PST 2017,Tue Nov 14 05:03:20 PST 2017,,,,362,0% (0/0),0% (0/0),0% (0/0),105220877,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3CP1TO84PT13CC1YC1QZJ78ILRG25E,A311VRCICCHRAG,Submitted,Sat Nov 11 11:13:01 PST 2017,Sat Nov 11 11:17:13 PST 2017,Tue Nov 14 11:17:13 PST 2017,,,,252,0% (0/0),0% (0/0),0% (0/0),572828082,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3CP1TO84PT13CC1YC1QZJ78ILRH52I,A9HMOLVCWOYR5,Submitted,Sat Nov 11 11:55:17 PST 2017,Sat Nov 11 12:01:24 PST 2017,Tue Nov 14 12:01:24 PST 2017,,,,367,0% (0/0),0% (0/0),0% (0/0),6980239,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3D8YOU6S9EK8FSAE04AAHWHA0D76UD,A34I1GV81BC9HE,Submitted,Sat Nov 11 08:49:55 PST 2017,Sat Nov 11 08:58:59 PST 2017,Tue Nov 14 08:58:59 PST 2017,,,,544,0% (0/0),0% (0/0),0% (0/0),693370234,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3F6HPJW4JD0XPVGI82D897LV5OGW2L,A2Q4ILF5IEPAE3,Submitted,Sat Nov 11 08:51:22 PST 2017,Sat Nov 11 08:55:26 PST 2017,Tue Nov 14 08:55:26 PST 2017,,,,244,0% (0/0),0% (0/0),0% (0/0),386825863,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3F6HPJW4JD0XPVGI82D897LV5OIW2N,A3CLD4WJ1KWRPI,Submitted,Sat Nov 11 10:39:03 PST 2017,Sat Nov 11 10:48:29 PST 2017,Tue Nov 14 10:48:29 PST 2017,,,,566,0% (0/0),0% (0/0),0% (0/0),39932846,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3FDJT1UU748YTS5O17W3J3UC2RRK57,A3HKZTDVORNEZ,Submitted,Sat Nov 11 05:01:56 PST 2017,Sat Nov 11 05:04:52 PST 2017,Tue Nov 14 05:04:52 PST 2017,,,,176,0% (0/0),0% (0/0),0% (0/0),756444251,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3FIJLY1B6U4R6GVTKBEK1W7OLV9PFU,A26TV9G5913CEI,Submitted,Sat Nov 11 04:02:40 PST 2017,Sat Nov 11 04:09:52 PST 2017,Tue Nov 14 04:09:52 PST 2017,,,,432,0% (0/0),0% (0/0),0% (0/0),275387050,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3GA6AFUKOOO4DNHCH35DREG0WE33H3,A1Y2N49VMVJ7C6,Submitted,Sat Nov 11 08:34:54 PST 2017,Sat Nov 11 08:43:26 PST 2017,Tue Nov 14 08:43:26 PST 2017,,,,512,0% (0/0),0% (0/0),0% (0/0),677173230,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3GA6AFUKOOO4DNHCH35DREG0WEUH38,A2FAKTUX48XA8L,Submitted,Sat Nov 11 03:54:49 PST 2017,Sat Nov 11 03:58:18 PST 2017,Tue Nov 14 03:58:18 PST 2017,,,,209,0% (0/0),0% (0/0),0% (0/0),352022008,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3H7Z272LX77D685P6MHIW9C8IRVLPV,A3PT15XRN1X8VE,Submitted,Sat Nov 11 03:50:50 PST 2017,Sat Nov 11 03:53:48 PST 2017,Tue Nov 14 03:53:48 PST 2017,,,,178,0% (0/0),0% (0/0),0% (0/0),797633079,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3HFNH7HEMHEIKSS3V8ZRJMXAR67GQN,A3SUJYKV0JT0HA,Submitted,Sat Nov 11 10:54:11 PST 2017,Sat Nov 11 10:59:12 PST 2017,Tue Nov 14 10:59:12 PST 2017,,,,301,0% (0/0),0% (0/0),0% (0/0),583683628,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3HMVI3QICJSUPFTM4ZVIPLW6OQTY1W,A1IM8G6UNAGQ7S,Submitted,Sat Nov 11 03:52:54 PST 2017,Sat Nov 11 03:53:09 PST 2017,Tue Nov 14 03:53:09 PST 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),112033710,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3HPZF4IVNMTECI3KKWK26HFXSNQYCS,AD368A1RHHRC3,Submitted,Sat Nov 11 06:57:32 PST 2017,Sat Nov 11 07:07:22 PST 2017,Tue Nov 14 07:07:22 PST 2017,,,,590,0% (0/0),0% (0/0),0% (0/0),126665302,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3HSYG7LRBJY1BBQR8U09LSDUZHWKK2,A37Q3659BNZQNZ,Submitted,Sat Nov 11 11:08:37 PST 2017,Sat Nov 11 11:24:49 PST 2017,Tue Nov 14 11:24:49 PST 2017,,,,972,0% (0/0),0% (0/0),0% (0/0),743223885,,
3OLZC0DJ8JFMZ7XLHSO3L1DB25QIVD,3ISUSNUB1ZEOY3XQNEVKHSO3QE4K25,Multiple Choice Task,This is a 50-question multiple-choice task.,"survey, multiple-choice",$0.10,Sat Nov 11 02:44:07 PST 2017,100,BatchId:3005665;OriginalHitTemplateId:920937340;,1200,259200,Mon Nov 13 02:44:07 PST 2017,,,3HYA4D452RJVE9UNID385JZVALOF24,A35P8YSNTQ7OTP,Submitted,Sat Nov 11 07:14:17 PST 2017,Sat Nov 11 07:18:06 PST 2017,Tue Nov 14 07:18:06 PST 2017,,,,229,0% (0/0),0% (0/0),0% (0/0),221920665,,
