StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CQ1,CQ2_1,CQ2_2,CQ2_3,CQ2_4,CQ3,CQ4,CQ5,Timer1_First Click,Timer1_Last Click,Timer1_Page Submit,Timer1_Click Count,TQ1,TQ2,TQ3,TQ4,TQ5,TQ6,TQ7,TQ8,TQ9,TQ10,TQ11,TQ12,TQ13,TQ14,TQ15,TQ16,SQ1,TQ17,TQ18,TQ19,TQ20,TQ21,TQ22,TQ23,TQ24,TQ25,TQ26,TQ27,TQ28,TQ29,TQ30,TQ31,TQ32,TQ33,SQ2,TQ34,TQ35,TQ36,TQ37,TQ38,TQ39,TQ40,TQ41,TQ42,TQ43,TQ44,TQ45,TQ46,TQ47,TQ48,worker_id,mTurkCode
10/29/2017 6:25,10/29/2017 6:30,IP Address,104.59.64.36,100,296,TRUE,10/29/2017 6:30,R_1pVECXKwy8qe38v,,,,,30.47189331,-90.48179626,anonymous,EN,a lot more than half,2,1,3,4,Yes,41+,No,14.771,242.208,244.454,50,Boston Bull,Saluki,Shih Tzu,Golden retriever,Irish Wolfhound,Golden retriever,Golden retriever,Yorkshire Terrier,Irish Wolfhound,Shih Tzu,Yorkshire Terrier,Bloodhound,Shih Tzu,Irish Wolfhound,Saluki,Yorkshire Terrier,Not A Dog,Cocker Spaniel,Golden retriever,Golden retriever,Irish Wolfhound,Yorkshire Terrier,Bloodhound,Golden retriever,Saluki,Boston Bull,Saluki,Cocker Spaniel,Irish Wolfhound,Golden retriever,Yorkshire Terrier,Saluki,Cocker Spaniel,Boston Bull,Not A Dog,Yorkshire Terrier,Boston Bull,Golden retriever,Saluki,Golden retriever,Bloodhound,Saluki,Boston Bull,Shih Tzu,Bloodhound,Boston Bull,Irish Wolfhound,Shih Tzu,Irish Wolfhound,Bloodhound,ARIIUMV385A2T,880450785
10/29/2017 6:25,10/29/2017 6:30,IP Address,45.26.124.21,100,310,TRUE,10/29/2017 6:30,R_OONdlUSDulSdLOx,,,,,34.14830017,-84.14040375,anonymous,EN,around half,2,3,1,4,Yes,20-Nov,No,17.374,250.211,252.023,55,Boston Bull,Shih Tzu,Yorkshire Terrier,Cocker Spaniel,Irish Wolfhound,Golden retriever,Cocker Spaniel,Yorkshire Terrier,Saluki,Shih Tzu,Yorkshire Terrier,Bloodhound,Shih Tzu,Irish Wolfhound,Saluki,Yorkshire Terrier,Not A Dog,Cocker Spaniel,Golden retriever,Golden retriever,Irish Wolfhound,Shih Tzu,Bloodhound,Cocker Spaniel,Irish Wolfhound,Boston Bull,Irish Wolfhound,Cocker Spaniel,Irish Wolfhound,Golden retriever,Yorkshire Terrier,Saluki,Cocker Spaniel,Boston Bull,Not A Dog,Shih Tzu,Boston Bull,Golden retriever,Bloodhound,Golden retriever,Bloodhound,Saluki,Boston Bull,Shih Tzu,Bloodhound,Boston Bull,Irish Wolfhound,Shih Tzu,Irish Wolfhound,Bloodhound,A9J48W1C9IZAI,948104870
10/29/2017 6:27,10/29/2017 6:30,IP Address,172.56.29.127,100,200,TRUE,10/29/2017 6:30,R_1K2LCjXTlNKHZYD,,,,,39.95230103,-75.1638031,anonymous,EN,a lot more than half,3,1,2,4,Yes,41+,Yes,0.688,161.899,162.828,245,Boston Bull,Shih Tzu,Shih Tzu,Cocker Spaniel,Irish Wolfhound,Golden retriever,Cocker Spaniel,Shih Tzu,Saluki,Shih Tzu,Yorkshire Terrier,Bloodhound,Shih Tzu,Irish Wolfhound,Saluki,Yorkshire Terrier,Not A Dog,Cocker Spaniel,Golden retriever,Golden retriever,Irish Wolfhound,Shih Tzu,Bloodhound,Cocker Spaniel,Saluki,Boston Bull,Saluki,Cocker Spaniel,Irish Wolfhound,Golden retriever,Yorkshire Terrier,Saluki,Cocker Spaniel,Boston Bull,Not A Dog,Shih Tzu,Boston Bull,Golden retriever,Bloodhound,Golden retriever,Bloodhound,Saluki,Boston Bull,Shih Tzu,Bloodhound,Boston Bull,Irish Wolfhound,Shih Tzu,Irish Wolfhound,Irish Wolfhound,A2KDAMD5LF5QIB,393556746
10/29/2017 6:24,10/29/2017 6:30,IP Address,157.50.23.176,100,339,TRUE,10/29/2017 6:30,R_2w5lE2LalJjiKIa,,,,,13.08329773,80.28329468,anonymous,EN,a lot more than half,4,2,1,3,Yes,20-Nov,Yes,1.344,251.619,252.828,259,Bloodhound,Cocker Spaniel,Cocker Spaniel,Golden retriever,Yorkshire Terrier,Bloodhound,Golden retriever,Cocker Spaniel,Yorkshire Terrier,Cocker Spaniel,Cocker Spaniel,Yorkshire Terrier,Cocker Spaniel,Boston Bull,Golden retriever,Cocker Spaniel,Not A Dog,Cocker Spaniel,Yorkshire Terrier,Cocker Spaniel,Cocker Spaniel,Golden retriever,Irish Wolfhound,Golden retriever,Yorkshire Terrier,Bloodhound,Boston Bull,Cocker Spaniel,Golden retriever,Shih Tzu,Cocker Spaniel,Boston Bull,Golden retriever,Boston Bull,Not A Dog,Golden retriever,Boston Bull,Yorkshire Terrier,Shih Tzu,Golden retriever,Bloodhound,Cocker Spaniel,Bloodhound,Golden retriever,Bloodhound,Boston Bull,Golden retriever,Cocker Spaniel,Saluki,Boston Bull,AUBB8KU9XV2R8,808860325
10/29/2017 6:27,10/29/2017 6:31,IP Address,203.223.190.79,100,223,TRUE,10/29/2017 6:31,R_2xWxk2NlF7lQFE0,,,,,10.99249268,76.96139526,anonymous,EN,around half,2,3,1,4,Maybe,21 - 30,Yes,24.859,130.848,132.598,51,Yorkshire Terrier,Cocker Spaniel,Bloodhound,Yorkshire Terrier,Yorkshire Terrier,Boston Bull,Cocker Spaniel,Golden retriever,Bloodhound,Saluki,Irish Wolfhound,Yorkshire Terrier,Cocker Spaniel,Golden retriever,Yorkshire Terrier,Boston Bull,Cocker Spaniel,Saluki,Bloodhound,Boston Bull,Boston Bull,Irish Wolfhound,Boston Bull,Shih Tzu,Shih Tzu,Yorkshire Terrier,Cocker Spaniel,Cocker Spaniel,Cocker Spaniel,Cocker Spaniel,Cocker Spaniel,Irish Wolfhound,Saluki,Golden retriever,Saluki,Bloodhound,Irish Wolfhound,Cocker Spaniel,Boston Bull,Yorkshire Terrier,Golden retriever,Golden retriever,Golden retriever,Bloodhound,Golden retriever,Saluki,Boston Bull,Bloodhound,Boston Bull,Bloodhound,A15QGLWS8CNJFU,558569085
10/29/2017 6:27,10/29/2017 6:31,IP Address,117.242.86.106,100,252,TRUE,10/29/2017 6:31,R_1f7NGRa3Xznq8LQ,,,,,13.08329773,80.28329468,anonymous,EN,a lot less than half,2,1,3,4,Maybe,41+,Yes,31.299,172.914,174.719,52,Bloodhound,Boston Bull,Golden retriever,Boston Bull,Saluki,Shih Tzu,Yorkshire Terrier,Boston Bull,Irish Wolfhound,Yorkshire Terrier,Cocker Spaniel,Boston Bull,Saluki,Cocker Spaniel,Golden retriever,Saluki,Not A Dog,Saluki,Golden retriever,Golden retriever,Irish Wolfhound,Yorkshire Terrier,Yorkshire Terrier,Golden retriever,Cocker Spaniel,Golden retriever,Yorkshire Terrier,Cocker Spaniel,Cocker Spaniel,Golden retriever,Bloodhound,Cocker Spaniel,Cocker Spaniel,Boston Bull,Saluki,Cocker Spaniel,Boston Bull,Bloodhound,Golden retriever,Cocker Spaniel,Cocker Spaniel,Bloodhound,Yorkshire Terrier,Yorkshire Terrier,Irish Wolfhound,Yorkshire Terrier,Saluki,Saluki,Yorkshire Terrier,Saluki,A2COCSUGZV28X,591527222
10/29/2017 6:27,10/29/2017 6:31,IP Address,74.140.60.196,100,283,TRUE,10/29/2017 6:31,R_3G9UiNa2VacuMft,,,,,40.28269958,-83.05590057,anonymous,EN,a lot more than half,3,1,2,4,Yes,31 - 40,Yes,11.628,230.125,231.848,51,Boston Bull,Saluki,Shih Tzu,Cocker Spaniel,Irish Wolfhound,Golden retriever,Cocker Spaniel,Yorkshire Terrier,Irish Wolfhound,Shih Tzu,Yorkshire Terrier,Bloodhound,Shih Tzu,Irish Wolfhound,Irish Wolfhound,Yorkshire Terrier,Not A Dog,Shih Tzu,Golden retriever,Golden retriever,Irish Wolfhound,Saluki,Bloodhound,Golden retriever,Irish Wolfhound,Boston Bull,Irish Wolfhound,Cocker Spaniel,Irish Wolfhound,Golden retriever,Yorkshire Terrier,Irish Wolfhound,Cocker Spaniel,Boston Bull,Not A Dog,Shih Tzu,Boston Bull,Golden retriever,Irish Wolfhound,Golden retriever,Bloodhound,Irish Wolfhound,Boston Bull,Shih Tzu,Bloodhound,Boston Bull,Irish Wolfhound,Shih Tzu,Irish Wolfhound,Bloodhound,AZHAEAUN4XD7J,800266811
10/29/2017 6:25,10/29/2017 6:31,IP Address,71.206.155.158,100,382,TRUE,10/29/2017 6:31,R_22y2jaGtVKSfzoR,,,,,37.44259644,-77.67199707,anonymous,EN,around half,2,1,3,4,Yes,41+,Yes,3.235,292.114,293.088,257,Boston Bull,Shih Tzu,Shih Tzu,Cocker Spaniel,Irish Wolfhound,Golden retriever,Golden retriever,Yorkshire Terrier,Saluki,Shih Tzu,Yorkshire Terrier,Bloodhound,Shih Tzu,Irish Wolfhound,Saluki,Yorkshire Terrier,Not A Dog,Cocker Spaniel,Golden retriever,Golden retriever,Irish Wolfhound,Cocker Spaniel,Bloodhound,Cocker Spaniel,Saluki,Boston Bull,Saluki,Cocker Spaniel,Irish Wolfhound,Golden retriever,Yorkshire Terrier,Saluki,Cocker Spaniel,Boston Bull,Not A Dog,Cocker Spaniel,Boston Bull,Golden retriever,Bloodhound,Golden retriever,Bloodhound,Saluki,Boston Bull,Shih Tzu,Bloodhound,Boston Bull,Irish Wolfhound,Shih Tzu,Irish Wolfhound,Bloodhound,A73YPB27KPQO6,578794178
10/29/2017 6:26,10/29/2017 6:31,IP Address,70.105.169.81,100,343,TRUE,10/29/2017 6:31,R_WiLYtcbdUdNlAyZ,,,,,40.77090454,-74.23690033,anonymous,EN,a lot less than half,4,3,2,1,No,41+,Yes,13.606,280.862,281.921,93,Boston Bull,Cocker Spaniel,Shih Tzu,Cocker Spaniel,Irish Wolfhound,Golden retriever,Cocker Spaniel,Shih Tzu,Irish Wolfhound,Cocker Spaniel,Shih Tzu,Bloodhound,Shih Tzu,Irish Wolfhound,Saluki,Shih Tzu,Not A Dog,Cocker Spaniel,Golden retriever,Golden retriever,Bloodhound,Shih Tzu,Bloodhound,Cocker Spaniel,Saluki,Boston Bull,Saluki,Cocker Spaniel,Irish Wolfhound,Golden retriever,Cocker Spaniel,Saluki,Cocker Spaniel,Boston Bull,Not A Dog,Yorkshire Terrier,Boston Bull,Golden retriever,Saluki,Golden retriever,Golden retriever,Golden retriever,Boston Bull,Shih Tzu,Bloodhound,Boston Bull,Irish Wolfhound,Shih Tzu,Irish Wolfhound,Saluki,A35RZ2HKE9VWJ5,516423788
10/29/2017 6:28,10/29/2017 6:32,IP Address,116.68.112.34,100,245,TRUE,10/29/2017 6:32,R_6lk3TmyoXSWeUKt,,,,,9.49420166,76.32751465,anonymous,EN,around half,3,2,1,4,Yes,31 - 40,Yes,12.08,187.233,189.322,53,Boston Bull,Shih Tzu,Shih Tzu,Irish Wolfhound,Yorkshire Terrier,Golden retriever,Golden retriever,Shih Tzu,Cocker Spaniel,Shih Tzu,Shih Tzu,Cocker Spaniel,Shih Tzu,Yorkshire Terrier,Yorkshire Terrier,Shih Tzu,Not A Dog,Shih Tzu,Golden retriever,Golden retriever,Boston Bull,Shih Tzu,Boston Bull,Golden retriever,Cocker Spaniel,Shih Tzu,Cocker Spaniel,Saluki,Cocker Spaniel,Golden retriever,Shih Tzu,Cocker Spaniel,Saluki,Boston Bull,Not A Dog,Shih Tzu,Boston Bull,Golden retriever,Irish Wolfhound,Shih Tzu,Golden retriever,Cocker Spaniel,Boston Bull,Shih Tzu,Yorkshire Terrier,Boston Bull,Cocker Spaniel,Shih Tzu,Cocker Spaniel,Golden retriever,APWBUB0PDRLS5,6057343
10/29/2017 6:26,10/29/2017 6:32,IP Address,24.15.145.240,100,355,TRUE,10/29/2017 6:32,R_pbHCfxhlaWGvqqR,,,,,41.55000305,-88.12480164,anonymous,EN,around half,1,3,2,4,No,41+,Yes,14.137,305.834,307.525,61,Boston Bull,Shih Tzu,Yorkshire Terrier,Saluki,Irish Wolfhound,Golden retriever,Golden retriever,Shih Tzu,Bloodhound,Yorkshire Terrier,Cocker Spaniel,Golden retriever,Cocker Spaniel,Irish Wolfhound,Bloodhound,Cocker Spaniel,Not A Dog,Cocker Spaniel,Golden retriever,Golden retriever,Irish Wolfhound,Cocker Spaniel,Bloodhound,Golden retriever,Bloodhound,Boston Bull,Bloodhound,Cocker Spaniel,Irish Wolfhound,Golden retriever,Cocker Spaniel,Bloodhound,Cocker Spaniel,Boston Bull,Not A Dog,Cocker Spaniel,Boston Bull,Golden retriever,Bloodhound,Golden retriever,Golden retriever,Bloodhound,Boston Bull,Cocker Spaniel,Yorkshire Terrier,Boston Bull,Irish Wolfhound,Cocker Spaniel,Irish Wolfhound,Bloodhound,A356EVHB3TU90R,244760310
